PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
8328,1,1,"Evans, Miss. Brandon",male,18.23188352687681,1,0,50539,76.56817717213868,B170,S
8329,1,1,"Flores, Dr. Debbie",male,0.42,4,0,19609,2.6353237573029946,F113,S
8330,0,3,"Krause, Miss. Jessica",male,53.10143099331964,0,0,71069,34.38226738761111,F121,S
8331,1,3,"Miller, Master. Bianca",female,9.519191582306895,1,0,99835,147.9680893913853,D44,S
8332,0,3,"Martin, Master. Kristin",female,24.903982716329473,0,0,W.E.P. 389065,150.94211760229186,,C
8333,1,2,"Orozco, Dr. Gloria",male,4.915659705542556,0,0,PC 623716,208.39327817833907,E114,S
8334,0,2,"Beltran, Dr. Kristen",male,18.300650682669186,1,0,85318,53.45244064344411,,S
8335,1,2,"Coleman, Miss. Matthew",male,54.52550493433894,2,2,PC 131808,7.606051158934546,,S
8336,0,3,"Cruz, Dr. Anthony",male,34.16467429371487,1,0,SC/Paris 169636,26.627137492147508,,S
8337,1,3,"Johnson, Mrs. Nathaniel",male,19.869166051651888,0,0,PC 552655,64.902582133906,,S
8338,0,1,"Campos, Dr. Christopher",female,29.521571284823512,1,2,31112,16.69215862774048,,C
8339,0,2,"Little, Dr. Nicole",male,22.152173206387438,0,0,53775,83.0744298474187,B165,S
8340,1,3,"Rogers, Mrs. Sandra",male,28.706111882413783,0,0,SOTON/O 249358,98.79414455803898,G129,S
8341,1,3,"Martinez, Mr. Peggy",male,40.41416206646146,1,0,46317,72.10071150675243,,S
8342,0,3,"Farrell, Mr. Lindsey",male,25.364628141301452,0,0,PC 829400,20.93532484103306,,S
8343,0,3,"Jimenez, Master. Laura",male,33.079880634951465,1,0,PC 553546,67.63770580713016,,S
8344,0,3,"Robinson, Dr. Christine",female,33.31093696707557,0,0,SC/Paris 783936,3.7514278602219537,E13,S
8345,1,3,"Schneider, Master. Jared",female,25.433960937831593,2,2,STON/O 159969,20.414850886946958,A42,S
8346,1,3,"Turner, Dr. Anthony",male,19.697036144619222,1,2,SOTON/O 974893,72.5365750130328,,Q
8347,1,3,"Smith, Mrs. Tina",male,22.64743300753755,1,0,49475,79.19360470341826,,S
8348,0,3,"Armstrong, Miss. Jeremy",female,39.78859352149107,0,1,PC 388724,19.193453775641977,B22,C
8349,0,3,"Flores, Dr. Gary",male,40.95383386965631,0,1,SC/Paris 447557,161.3364255689615,,C
8350,1,2,"Smith, Master. Lauren",male,14.070879362241405,1,0,A/5 713127,15.960600443697889,,S
8351,1,2,"Owens, Master. Megan",female,26.346149318567882,0,0,STON/O 567781,53.94194831430641,,S
8352,0,3,"Reed, Dr. David",female,19.459093832567312,0,0,STON/O 222756,105.58326096593854,,C
8353,1,3,"Alexander, Master. Ronnie",male,41.19933401602597,0,1,45137,40.08107228771929,,S
8354,0,3,"Brown, Master. Heather",male,23.403157443081387,1,0,W.E.P. 559904,26.59322554425334,,S
8355,0,1,"Harris, Mrs. Carol",female,60.81293344599915,0,2,26801,11.875200077833053,,S
8356,0,3,"Shah, Master. Marco",male,33.05056345855874,1,0,PC 563527,10.93522165415696,,S
8357,0,1,"Rodriguez, Mr. Elizabeth",male,46.54795035912511,1,1,SOTON/O 630718,8.653498160980732,,S
8358,0,3,"Thomas, Mr. David",male,15.795448424752877,0,0,CA 560181,29.261301348584347,,S
8359,0,1,"Costa, Miss. Tammy",male,30.16411008720212,1,0,49535,39.69486228725123,B16,S
8360,0,1,"Berry, Mr. Jonathan",female,38.62642337718313,0,0,W.E.P. 468570,91.33218529170895,G26,S
8361,1,1,"Gonzalez, Mr. Bianca",male,15.533796614494797,1,0,SC/Paris 131207,12.253293743580716,,S
8362,0,3,"Franklin, Mrs. Gregory",male,30.284797965348083,0,0,81297,70.36724511644147,,S
8363,0,2,"Walker, Dr. Sheryl",female,44.72602645080751,0,0,43952,59.226572397241306,,S
8364,0,1,"Campbell, Mrs. Candice",male,25.4156998890712,0,0,19693,50.32704008293821,,S
8365,0,2,"Foster, Master. David",male,18.07546493598325,0,0,36062,20.726304061627122,,S
8366,1,1,"Monroe, Mr. Edward",male,55.24143237661525,0,0,W.E.P. 873410,19.135796594192367,,C
8367,0,3,"Hammond, Master. Sally",male,13.595565776951819,0,1,W.E.P. 173489,71.13517927013606,,S
8368,1,2,"Lester, Dr. David",male,32.182468797342224,1,0,STON/O 324820,16.04707163393096,,Q
8369,0,2,"Schneider, Dr. Charles",male,20.084131263284707,0,0,65597,20.00288665856119,,Q
8370,0,3,"Shields, Miss. Colton",male,16.88432065599427,1,0,A/5 538746,167.8950832665829,,S
8371,0,3,"Brown, Miss. Taylor",male,40.38319915784563,0,0,38331,323.940829014161,,S
8372,0,3,"Evans, Mrs. Ralph",male,27.12249723672447,1,0,PC 384460,0.08570584427592212,G120,S
8373,0,3,"Blake, Mr. Danielle",male,35.682410515875766,0,3,29271,58.039927655761794,,S
8374,1,3,"Lewis, Master. Julie",male,0.42,0,1,W.E.P. 792467,38.33974014210406,F27,S
8375,0,1,"Boyer, Miss. Mark",male,37.04367694746884,2,1,10435,30.825085503851046,E199,C
8376,0,3,"Smith, Dr. Veronica",male,19.911657234571337,0,0,48501,16.12445216378491,,S
8377,0,3,"Reilly, Dr. Matthew",female,3.6960726837842373,0,0,44585,35.377641263279294,,C
8378,0,3,"Massey, Miss. Colleen",female,56.38635376702046,0,0,90414,30.493204237286815,C87,Q
8379,0,3,"Ford, Dr. Sandra",male,38.41418937092478,0,1,58386,25.650661336979457,,S
8380,0,3,"Fuller, Mr. Donna",female,33.18188377751437,2,0,22286,94.7949444337913,B36,S
8381,0,1,"Gonzalez, Mr. Monica",female,47.49186389635812,1,1,54286,15.779753155547816,,Q
8382,0,1,"Thomas, Mrs. Jose",male,33.4659699394395,1,1,96218,45.50003517656076,,S
8383,1,3,"Harris, Mr. Jessica",male,18.819403857989514,0,0,A/5 593033,99.8341257784994,,S
8384,1,3,"Schwartz, Miss. Tim",female,27.55045345324672,0,1,W.E.P. 305918,193.1653134024961,,S
8385,0,2,"Conner, Miss. James",male,20.502873015311266,0,0,83753,46.159687021666215,F132,S
8386,0,3,"Welch, Mr. Tommy",male,22.99505950045407,2,1,PC 633019,36.702242215244404,,C
8387,1,3,"Lee, Miss. Lauren",female,12.39214867797062,1,0,55692,91.7902596355363,,S
8388,0,1,"Collier, Mrs. Theresa",male,16.419711938795526,1,0,PC 997236,10.440254926541062,,C
8389,0,3,"Franklin, Mrs. Alan",male,42.52419745736145,0,1,STON/O 967316,49.714739229384094,,S
8390,0,3,"Duke, Dr. David",male,34.649056143245474,1,0,75624,3.3164985644397316,A151,Q
8391,0,1,"Todd, Mrs. Cameron",male,22.95781726455888,1,1,CA 313519,53.94320181909972,D187,S
8392,0,3,"Prince, Master. Jennifer",male,15.607553897516107,1,0,54198,79.43502783997253,,S
8393,1,1,"Cruz, Mr. Phillip",female,24.324442296688936,0,0,PC 263387,3.254189559558803,D59,S
8394,1,3,"Brady, Miss. Cindy",male,6.426102758461038,0,0,49613,94.33227892952102,,S
8395,1,1,"Griffin, Miss. Ashley",male,31.772828391940937,0,0,STON/O 993037,6.582887313046928,,C
8396,1,3,"Jenkins, Mrs. Karen",male,43.236600747895906,0,1,SC/Paris 747959,9.669147468383512,,S
8397,0,2,"Charles, Mrs. Gregory",male,63.13761724082632,0,0,14119,90.51762338631545,,Q
8398,0,2,"Jones, Mrs. Brandon",female,14.554377884102342,1,0,A/5 492487,6.659545854959694,,S
8399,1,3,"Gilbert, Miss. Allen",male,42.653234243308525,0,0,A/5 276910,56.02069345323676,,S
8400,1,1,"Lynch, Master. Ashley",male,20.09903976022974,2,1,STON/O 500932,17.46470443520937,E49,S
8401,0,3,"Brown, Miss. Sarah",male,14.201611939285826,0,1,SC/Paris 839850,14.275226350428275,,S
8402,1,3,"Cole, Mrs. Heidi",male,14.195426196016326,0,0,66333,52.513185840053,C178,C
8403,0,3,"Bennett, Master. Miguel",male,31.970300169977534,0,0,57809,5.645091337267394,D48,Q
8404,0,3,"Bass, Mrs. Rebecca",male,16.968889268294227,0,0,10574,42.73890221017236,,S
8405,0,1,"Flores, Master. Alexis",male,21.504159201891213,1,0,80581,129.1960947100766,G110,S
8406,0,1,"Duncan, Mrs. Andrew",male,23.834381369678333,0,0,CA 260341,95.32765672498903,,Q
8407,0,3,"Reyes, Master. Samuel",female,19.64045024141525,0,0,SC/Paris 612611,95.22916631816878,D8,Q
8408,0,3,"Mcintosh, Mr. Tammy",male,18.62381626221196,0,2,W.E.P. 447474,18.04300858021069,D47,S
8409,0,2,"Bright, Master. James",male,0.42,2,0,81808,60.4128861249085,B5,S
8410,0,3,"Chen, Mrs. Amber",female,31.217346061566165,0,0,W.E.P. 777338,75.7309714295378,A169,S
8411,0,3,"Lewis, Dr. Melissa",female,30.947400853818326,1,1,W.E.P. 946140,115.83647896019657,,S
8412,1,3,"Parker, Mrs. Kelsey",male,18.837172103702834,0,0,SOTON/O 516036,15.335286928778737,F27,S
8413,0,3,"Marshall, Dr. Kelly",female,35.04537978543719,1,1,96630,71.53538609909148,,S
8414,0,3,"Bush, Miss. Gregory",female,49.5567054489196,1,0,62539,13.21613443713934,C181,S
8415,0,3,"Potter, Master. Alexis",male,30.33011765967997,0,0,CA 950173,1.409234772670642,,S
8416,0,3,"Buchanan, Master. Shari",male,48.623608908187194,0,0,CA 557106,32.873041012460035,,S
8417,1,1,"Butler, Mrs. Edwin",male,61.33384688597968,1,1,90008,72.59871111972464,G193,S
8418,0,3,"Watson, Miss. Valerie",male,65.42734564768384,0,0,84380,12.063437228330368,G132,S
8419,1,3,"Garcia, Mrs. Jessica",male,13.364694788859985,1,0,W.E.P. 419264,2.4907715783148365,,S
8420,0,3,"Cross, Mr. Tiffany",male,13.437117910138618,0,1,W.E.P. 722114,23.403511839083315,F162,S
8421,0,3,"Franklin, Mr. Amber",female,23.777980045840042,0,0,46336,11.337346290399106,,Q
8422,0,1,"Henson, Dr. Brian",male,31.80201281763777,1,0,SOTON/O 441186,24.070343302321255,,Q
8423,0,3,"Burke, Master. Michelle",male,52.21312799781013,2,0,86263,126.80909473317992,B176,S
8424,0,3,"Johnson, Dr. David",male,38.78137709527337,1,0,W.E.P. 297992,68.10961347817457,,S
8425,0,1,"Butler, Dr. Nancy",female,13.153980184585002,0,0,17370,23.33597553977121,,C
8426,0,2,"Campbell, Master. Allen",female,21.436796281359403,0,0,49027,19.655778770809146,,S
8427,0,3,"Reyes, Mr. Joseph",male,29.411997088482796,1,0,49635,127.03866662972388,E186,Q
8428,1,2,"Long, Dr. Traci",male,9.151760305963066,1,0,SOTON/O 987592,109.84097109652691,E184,S
8429,0,2,"Norris, Master. Eric",male,30.191358405572803,1,0,66152,46.3280997769926,,S
8430,0,1,"Harmon, Mr. Kevin",female,13.361901725170565,1,0,STON/O 618989,22.126239642646688,,S
8431,0,3,"Young, Master. William",male,6.889904130196793,0,0,50806,78.5913157783525,E47,S
8432,0,3,"Franklin, Master. Tina",male,16.7422060874254,1,1,56558,54.49257365576068,,S
8433,0,1,"Jackson, Mrs. Benjamin",male,35.7542947684927,0,1,SC/Paris 500613,41.582588317561985,,S
8434,1,3,"Lopez, Mr. Joseph",female,35.65761995381127,0,1,SC/Paris 785932,67.07647482911047,,S
8435,1,3,"Johnson, Dr. Lisa",male,31.353154833624156,1,0,PC 408774,7.220434732784736,,S
8436,0,1,"Murphy, Master. Patricia",female,43.88259124757228,0,0,W.E.P. 380450,133.06916360677786,,S
8437,0,2,"May, Mrs. Timothy",male,42.39816527898808,1,0,A/5 212752,180.44953160524318,B129,S
8438,0,3,"Bates, Miss. Barbara",male,32.861338788983886,1,1,82882,21.882568831968733,,S
8439,1,3,"Beck, Miss. Ronald",male,30.929345900359863,0,1,12407,146.68496784099096,,S
8440,0,3,"Smith, Mrs. Teresa",male,31.81365387308135,1,1,SOTON/O 371129,79.44039874446902,,S
8441,0,2,"Bishop, Mr. Sharon",female,27.93296748088085,0,0,81100,141.53620181026352,,S
8442,0,1,"Fox, Miss. Timothy",female,0.42,0,1,STON/O 222948,124.72259808184185,,C
8443,1,3,"Mitchell, Dr. Michelle",female,45.89678782747747,0,1,99575,11.213578419336354,,S
8444,0,2,"Cox, Mrs. Kimberly",female,35.565319646511476,1,1,81067,15.057019119200055,,S
8445,0,3,"Casey, Master. Rebecca",female,12.971415758421145,0,0,46694,15.095410578919868,,C
8446,1,1,"Price, Mrs. Katherine",male,49.98943266981412,3,1,A/5 435096,4.9522067611148834,,S
8447,0,2,"Briggs, Dr. Jason",female,21.740281845021208,0,0,30549,25.34897912691362,,S
8448,1,2,"Williams, Mrs. Andrea",female,28.491233962779287,0,0,SOTON/O 973565,22.51960606360674,,C
8449,0,1,"Rogers, Dr. Robert",male,44.33005833795555,1,0,18713,21.076802067093478,,Q
8450,1,2,"White, Dr. Michael",female,33.081951017454244,0,0,PC 667149,21.45806556540771,,S
8451,1,1,"Long, Mrs. Paige",male,48.695261786822584,0,1,W.E.P. 365164,3.2040326821881036,,S
8452,0,3,"Smith, Mrs. Wendy",male,25.070579013400945,2,0,A/5 396183,10.288223814157265,B150,S
8453,1,3,"Stevens, Mrs. Kaitlyn",male,53.676424957924695,0,1,39504,17.54236556240375,,S
8454,0,1,"Beasley, Master. James",male,19.11075940234469,1,0,86631,109.90120147289193,,C
8455,1,3,"Flores, Master. Shelly",male,48.44671261033465,0,0,SOTON/O 755958,130.5434447957862,F117,S
8456,0,1,"Dodson, Dr. Jeffrey",female,0.42,1,0,CA 525268,16.78828796641793,,C
8457,1,1,"Cline, Miss. Gloria",male,14.597311281321902,0,0,STON/O 485204,59.23447244210368,C26,S
8458,0,3,"Allen, Mrs. Kristin",male,34.171525938850465,1,1,CA 773924,95.0638135370384,,Q
8459,1,3,"Johnson, Miss. Eric",male,24.393764033996494,0,0,80151,35.278721530872275,,S
8460,0,3,"Larson, Mr. Melissa",male,28.953519321364116,1,2,67550,70.43590869201756,C103,C
8461,1,1,"Carpenter, Mr. Patty",male,30.583112882249956,0,0,CA 283755,186.2083355626581,F104,S
8462,1,3,"Johnson, Mrs. Noah",male,13.327363486221234,1,0,SC/Paris 469750,8.849636395003282,,S
8463,0,3,"Gilbert, Mr. Angela",male,14.37698539178406,0,0,27089,3.6510674584436966,,S
8464,1,1,"Hansen, Miss. Mary",male,33.24970868331789,0,0,87878,51.08581223203294,,S
8465,1,2,"Wilkinson, Mr. Michael",female,20.671338674495082,0,0,59147,35.512809424534034,B142,S
8466,0,3,"Moody, Mrs. Cory",male,48.77447402545636,2,0,CA 291513,17.591737572818474,B22,S
8467,0,3,"Prince, Dr. Yvonne",male,27.312739823941012,0,1,86928,124.19748487065321,G98,S
8468,0,1,"Juarez, Master. Samantha",female,40.062517403495626,0,0,19965,93.48436433796685,A181,S
8469,0,2,"Love, Master. Adam",female,36.1999233702995,0,1,A/5 440640,15.35353091741875,,S
8470,0,2,"Ramirez, Master. Robert",male,21.583745199582395,1,0,34374,74.40381348896754,,S
8471,0,3,"Garner, Dr. Natalie",male,2.275396982666784,1,0,CA 730350,88.13077012886853,,C
8472,0,3,"Sherman, Mr. Michael",female,46.58917914669466,1,0,67415,19.676542119899427,,S
8473,0,2,"Herrera, Master. Micheal",female,16.295272926240003,2,0,28911,5.220784031418127,F61,S
8474,0,2,"Navarro, Miss. David",female,24.347387223297577,1,0,62061,94.99567629389557,,S
8475,1,3,"Cobb, Mr. Joshua",male,27.888205818067966,0,0,45396,5.089913795213923,,S
8476,1,3,"Valentine, Dr. Richard",male,29.285838046548466,0,0,STON/O 675612,32.562652788024344,,C
8477,0,3,"Chavez, Master. Joy",male,43.46742127554626,0,0,36977,10.806218440656933,E110,S
8478,1,2,"Carter, Mr. Dillon",female,30.08153681092588,0,0,68040,131.18200382686823,,S
8479,1,3,"Figueroa, Dr. Kristine",male,28.217042736369372,0,0,48811,5.665133442232317,D30,S
8480,1,3,"Floyd, Mrs. Krystal",male,44.25838339163018,0,0,W.E.P. 910869,6.215880189940962,,C
8481,0,2,"Mcknight, Master. Tyler",male,38.40913320641499,2,0,66289,60.48774475204171,E145,C
8482,0,3,"Jones, Mrs. Samuel",female,19.70201375627083,0,0,CA 357295,11.505626045337614,,S
8483,1,3,"Ramirez, Mrs. Denise",male,13.93982471529634,1,2,SOTON/O 619780,7.098982956319258,G135,Q
8484,1,3,"Clark, Master. Leslie",male,18.46820314720113,1,0,49099,9.207724291192537,,S
8485,1,3,"Howard, Miss. Joseph",female,29.310923497364993,1,0,66256,45.30419269640623,,S
8486,1,3,"Macias, Mrs. Edward",male,12.55524714761409,1,0,CA 805618,12.591677910120868,C109,C
8487,0,1,"Mason, Dr. Amber",male,31.27054266027455,0,1,34971,23.679581223592237,,C
8488,0,2,"Green, Miss. Daniel",male,28.191223662935226,0,0,51818,94.76756988594883,B69,S
8489,0,3,"Schwartz, Mrs. Leslie",male,0.42,0,0,81379,9.659364613712427,,S
8490,0,3,"Brown, Mrs. Hannah",male,10.31354739225787,0,0,19997,87.51477010913669,,C
8491,1,3,"Mack, Master. Tara",female,0.42,0,0,SC/Paris 435941,74.67200764228329,,S
8492,0,1,"Coleman, Master. Julie",male,25.18535714537967,0,0,W.E.P. 773680,88.94496134319475,G190,S
8493,0,3,"Bennett, Mr. Jerry",female,45.03619103484401,1,1,35300,21.31023301593002,B62,S
8494,1,3,"Garcia, Master. Amy",male,3.53078862400794,1,0,78856,31.967259847195685,,S
8495,0,3,"Duran, Master. Patrick",male,11.487984522892898,0,1,89257,61.38015384124971,,S
8496,1,3,"Davis, Mr. Hector",female,27.70766985817546,1,0,29179,1.907281132470942,,S
8497,1,3,"Graham, Miss. Bruce",male,15.107457596052013,1,1,63960,54.49684554375963,,S
8498,0,1,"Jones, Mr. Johnny",male,15.038581261064913,0,0,STON/O 687370,6.397069655432784,A123,S
8499,0,1,"Smith, Master. Sarah",male,37.58231748642423,0,1,39749,16.989076884193338,,S
8500,0,1,"Ruiz, Miss. Alicia",male,23.07146377597911,1,0,A/5 376983,82.97981209646255,,S
8501,0,3,"Brown, Mr. Riley",male,9.18585157642826,0,0,SC/Paris 815782,50.445521602437424,,S
8502,0,2,"Carter, Mr. Vanessa",female,0.7719775392005914,0,1,SC/Paris 686266,48.62411027005297,,S
8503,0,3,"Hall, Mr. Andrea",male,60.91770878089224,1,0,STON/O 297483,12.868190355762078,,S
8504,1,2,"Cox, Master. Sydney",female,45.796326763877396,0,0,83259,55.112567713911254,E95,S
8505,0,3,"Moore, Mrs. Cheryl",male,23.677133155131767,2,0,STON/O 724873,7.060971295094232,D173,S
8506,1,3,"Palmer, Mr. Mark",male,31.23001216329512,0,1,15407,167.32778549824548,,S
8507,0,3,"Mcguire, Miss. Diane",male,23.160565130642166,1,0,38288,14.564201990206769,,S
8508,0,3,"Vaughn, Master. Erica",male,37.14639423107751,0,2,A/5 787675,87.65035971074448,,C
8509,1,1,"Green, Miss. Emily",male,18.040998851949674,1,1,16279,126.3810923306367,,S
8510,0,2,"Ross, Mrs. Benjamin",female,22.39557496932447,1,0,STON/O 799552,9.424539184586612,,S
8511,0,3,"Brown, Miss. Kristen",male,36.375611762722954,2,0,STON/O 284634,0.48986278156414137,C83,S
8512,1,3,"Grant, Mr. Steven",male,50.354027462249704,1,0,A/5 495389,103.69082374517748,,C
8513,1,3,"Sullivan, Miss. Sharon",female,40.379811325269465,2,1,CA 766566,72.1932715462421,G20,S
8514,1,3,"Torres, Miss. Douglas",male,47.27479428627299,0,1,45297,8.377720418866625,B75,S
8515,0,3,"Long, Master. Deborah",male,25.626157274843493,0,0,SOTON/O 624603,88.7090196327962,E107,S
8516,0,2,"Jones, Miss. Janice",male,21.277854296722793,0,0,23102,83.16032605204673,,S
8517,1,3,"Brown, Dr. Michael",male,2.8626640528530665,0,0,W.E.P. 995160,30.92742239228502,,S
8518,1,2,"Chavez, Dr. Hannah",male,31.010777002777974,0,0,85268,146.7068383542919,A105,S
8519,0,1,"Thompson, Master. Richard",male,35.30665843899016,0,0,A/5 449600,43.62676819953955,,S
8520,1,2,"Smith, Dr. Megan",male,25.79992445981912,1,0,W.E.P. 120940,29.24873810189219,,C
8521,0,1,"Brooks, Master. Christopher",female,19.126181434603716,0,0,20165,0.666188067485545,,S
8522,0,2,"Phillips, Miss. Jason",female,47.40764815780385,1,0,W.E.P. 328890,152.64438448082552,,S
8523,0,3,"Phillips, Master. Donald",female,38.845259880753154,0,0,STON/O 961037,6.869432101669036,A127,S
8524,0,3,"Parks, Dr. Joann",male,48.379556307266164,0,0,SOTON/O 792673,17.56223476194836,C74,S
8525,0,2,"Parks, Mr. Joseph",male,16.649892669773138,0,0,W.E.P. 983343,65.36252199472764,,S
8526,0,3,"Foster, Mr. Kim",male,20.084722228327674,4,0,SOTON/O 283175,0.26801427203708994,,S
8527,0,1,"Howell, Dr. Daniel",male,46.844481405522345,1,0,75312,39.10863466443645,,S
8528,1,1,"Peters, Mr. Christian",male,29.33714088341893,1,1,71894,8.652671808656125,,Q
8529,1,3,"Williams, Master. Bryan",male,22.032542436500233,0,2,26189,1.1398114800638712,A17,S
8530,1,3,"Berg, Dr. Debra",male,23.006789667320245,0,0,67190,51.314469056344734,,S
8531,1,1,"Miller, Mrs. Elaine",female,29.844872634119746,0,0,CA 146224,46.18820798832013,,C
8532,0,1,"Joseph, Miss. Kim",male,44.04132542169574,1,1,A/5 878514,66.26837615111269,F145,S
8533,0,3,"Nichols, Mrs. Jennifer",female,27.75282007071776,0,0,SC/Paris 170671,48.14574163186145,,S
8534,1,2,"Rice, Master. Mary",female,41.06745962248888,1,1,W.E.P. 378779,29.16863666303819,,S
8535,0,3,"Cook, Dr. Megan",male,36.543288875844674,0,0,SOTON/O 975703,32.563856363643005,,S
8536,0,3,"Mahoney, Miss. Lauren",male,17.703253437466365,2,1,PC 863948,12.430946930729316,A103,S
8537,0,1,"Dean, Mrs. Tony",male,17.692188848180272,1,0,CA 662601,4.371803148182357,,S
8538,1,3,"Gray, Master. Rachel",female,23.696267712959305,0,0,PC 709210,98.61052737163132,B104,C
8539,0,2,"Gallegos, Master. Nicholas",male,11.284272834728245,0,0,A/5 713348,58.77143180494332,A145,S
8540,1,3,"Hart, Mr. Brian",male,22.8020560188085,0,0,SC/Paris 374809,6.55773168243285,,S
8541,0,3,"Tanner, Miss. Scott",male,51.18806783423939,0,0,STON/O 223124,15.34234849166713,,S
8542,1,3,"Wilson, Miss. Alexis",male,29.560535298416816,0,0,26542,99.4721890557981,,S
8543,1,3,"Livingston, Mrs. Travis",female,19.269662674775653,0,0,A/5 112497,160.7336213263218,,S
8544,1,3,"Martinez, Miss. Christopher",male,56.820425125486686,1,0,13817,78.30525120926565,,S
8545,0,2,"White, Mrs. James",male,16.971357523833145,1,1,56933,42.19338303155655,B56,S
8546,0,3,"Valenzuela, Dr. Anthony",male,16.533638464724568,1,0,A/5 993753,101.68415175385887,,S
8547,1,3,"Collins, Dr. Christopher",female,47.21279954529379,1,0,71283,49.283375700613306,,Q
8548,0,2,"Ramos, Dr. Dawn",male,39.25845283440448,0,1,17518,60.10090538301718,C32,S
8549,0,3,"Taylor, Mrs. Justin",female,28.179176064630592,0,0,84576,87.70857292984114,G66,S
8550,0,1,"Davidson, Mrs. Brian",female,41.646724599848255,1,0,51223,21.84633056636524,,S
8551,1,3,"Young, Dr. Jamie",female,34.20840001720834,0,0,STON/O 728789,76.74866240736176,,C
8552,0,3,"Williamson, Dr. William",male,13.393306179656442,0,0,46709,11.593473728087453,,S
8553,1,3,"Harrison, Miss. Eric",male,0.42,0,0,63639,10.799193605859097,F51,S
8554,0,3,"Rodriguez, Miss. Sarah",male,22.05716787609794,0,1,88061,83.39012148579012,,C
8555,0,2,"Davis, Mrs. Aaron",male,45.188947702575916,2,2,52639,41.48258932253287,,C
8556,1,3,"Rodriguez, Mr. Dwayne",male,24.001418763147385,1,0,A/5 509547,26.712942573856346,,S
8557,0,1,"Mcdowell, Mr. Stephen",male,36.44136077688942,1,1,SOTON/O 410921,37.05930749051174,F62,S
